X;Y;Z;PART_ID;Cutoff
68;362.513824;-140;2;0.44561772
68;362.507599;-140.001;2;0.970323211
68;362.06897;-140.069;2;0.693875278
68;362;-140.08;2;0.047915104
68;361.991974;-140.081;2;0.195253015
68;360.45636;-140.456;2;0.956606088
68;360.00058;-140.568;2;0.505753995
68;360.000031;-140.568;2;0.695158558
68;359.993317;-140.57;2;0.582719655
68;359.991516;-140.57;2;0.334238164
68;359.989716;-140.571;2;0.868597946
68;358.99231;-140.992;2;0.366941673
68;358;-141.412;2;0.989217214
68;357.99115;-141.415;2;0.825087108
68;357.618011;-141.618;2;0.479940187
68;356.914856;-142;2;0.803800679
68;356.322052;-142.322;2;0.031114876
68;356;-142.497;2;0.731955272
68;355.992859;-142.501;2;0.490064848
68;355.990936;-142.502;2;0.669711365
68;355.988403;-142.504;2;0.977628019
68;355.065796;-143.066;2;0.310266554
68;354;-143.715;2;0.174404826
68;353.823059;-143.823;2;0.047467712
68;353.532654;-144;2;0.34560919
68;353.531525;-144.001;2;0.82097949
68;352.566223;-144.566;2;0.329792531
68;352;-144.898;2;0.481365419
68;351.992035;-144.903;2;0.1929821
68;351.990692;-144.904;2;0.404876882
68;351.988617;-144.905;2;0.302912341
68;351.229584;-145.23;2;0.499782941
68;350;-145.756;2;0.052128075
68;349.829193;-145.829;2;0.508128021
68;349.430267;-146;2;0.564239918
68;349.428589;-146.001;2;0.816972276
68;348.378235;-146.378;2;0.731623329
68;348;-146.514;2;0.998226598
68;347.992035;-146.517;2;0.000355211
68;347.990051;-146.518;2;0.719302696
68;346.778351;-146.778;2;0.240554794
68;346;-146.946;2;0.345624984
68;345.991699;-146.947;2;0.705410444
68;345.989471;-146.948;2;0.467048179
68;345.055328;-147.055;2;0.624247069
68;344;-147.177;2;0.661947555
68;343.99115;-147.178;2;0.316446159
68;343.98877;-147.178;2;0.583320861
68;343.986389;-147.178;2;0.478729964
68;343.215485;-147.215;2;0.253777953
68;342;-147.275;2;0.997178042
68;341.987946;-147.275;2;0.424311206
68;341.985382;-147.275;2;0.613205576
68;341.292511;-147.293;2;0.934371248
68;340;-147.324;2;0.520146782
68;339.98703;-147.325;2;0.596029044
68;339.984283;-147.325;2;0.624879145
68;339.331543;-147.332;2;0.100757492
68;338;-147.345;2;0.554396341
68;337.986084;-147.346;2;0.970573339
68;337.983124;-147.346;2;0.516364424
68;337.249451;-147.249;2;0.642754193
68;336;-147.086;2;0.513021494
68;335.984863;-147.084;2;0.259691718
68;334.641083;-146;2;0.340502023
68;334;-145.483;2;0.278577992
68;333.986206;-145.472;2;0.400021867
68;333.982513;-145.471;2;0.172514641
68;333.980164;-145.469;2;0.266974104
68;333.978668;-145.465;2;0.706745811
68;333.517303;-144.001;2;0.707853384
68;333.516876;-144;2;0.005419533
68;333.326385;-143.348;2;0.798532293
68;333.313202;-143.313;2;0.677345769
68;332.810211;-142.002;2;0.801543875
68;332.809723;-142;2;0.253694801
68;332.80127;-141.973;2;0.458909995
68;332.310272;-140.31;2;0.013859896
68;332.219452;-140.003;2;0.837267129
68;332.217743;-140;2;0.63704591
68;332;-139.644;2;0.638487594
68;331.976196;-139.605;2;0.124901739
68;331.089752;-138.036;2;0.519818811
68;331.070251;-138.002;2;0.649996502
68;331.068787;-138;2;0.122790014
68;330;-136.654;2;0.193208728
68;329.973206;-136.62;2;0.465057252
68;329.966736;-136.613;2;0.200199976
68;329.305542;-136;2;0.721418803
68;328;-134.79;2;0.247206628
68;327.970551;-134.763;2;0.793979581
68;326.830353;-134.01;2;0.750536869
68;326.823334;-134.005;2;0.444750281
68;326.818726;-134.002;2;0.083984793
68;326.813873;-134;2;0.910801281
68;326;-133.617;2;0.461636157
68;325.275391;-133.275;2;0.499154808
68;324;-132.675;2;0.852871982
68;323.966339;-132.659;2;0.616050334
68;323.959229;-132.656;2;0.187168059
68;322.182251;-132.182;2;0.308437901
68;322;-132.134;2;0.550716004
68;321.964325;-132.124;2;0.004170708
68;321.46994;-132;2;0.668461209
68;320.573517;-131.775;2;0.027529928
68;320;-131.655;2;0.567153793
68;319.962646;-131.647;2;0.816387588
68;319.560516;-131.561;2;0.675242779
68;318;-131.226;2;0.389581801
68;317.979492;-131.222;2;0.824691448
68;317.960938;-131.219;2;0.102927695
68;317.95105;-131.218;2;0.015987516
68;317.133331;-131.133;2;0.768754309
68;316;-131.016;2;0.667042212
68;315.959229;-131.012;2;0.167817586
68;315.950623;-131.013;2;0.555676033
68;315.01004;-131.01;2;0.641010018
68;314;-131.007;2;0.644489165
68;313.957611;-131.007;2;0.237834441
68;313.930603;-131.014;2;0.002568644
68;313.236664;-131.237;2;0.322442521
68;312.47995;-131.48;2;0.830418299
68;312;-131.498;2;0.618731557
68;311.956238;-131.5;2;0.667622694
68;311.611664;-131.612;2;0.022072154
68;310.413147;-132;2;0.110769899
68;310.402924;-132.003;2;0.062788115
68;310.37851;-132.018;2;0.860362809
68;310.210754;-132.211;2;0.397380491
68;310;-132.453;2;0.969130635
68;309.280243;-133.28;2;0.090671834
68;308.654053;-134;2;0.523078982
68;308.426483;-134.262;2;0.897811068
68;308.373718;-134.374;2;0.574509793
68;308;-135.168;2;0.361793362
68;307.733734;-135.734;2;0.612292352
68;307.608917;-135.999;2;0.930387227
68;307.607971;-136;2;0.627771165
68;307.598999;-136.009;2;0.966916383
68;307.00235;-137.002;2;0.605904731
68;306.403076;-138;2;0.377965007
68;306.401123;-138.003;2;0.25120481
68;306.206757;-138.207;2;0.090187686
68;306;-138.423;2;0.997631656
68;305.956665;-138.469;2;0.486893521
68;305.40448;-139.404;2;0.575837347
68;305.05304;-140;2;0.087846311
68;305.052521;-140.001;2;0.901399772
68;304.596191;-140.596;2;0.234067012
68;304;-141.374;2;0.847316535
68;303.966858;-141.417;2;0.301914268
68;303.958008;-141.424;2;0.387153729
68;303.951355;-141.428;2;0.439522532
68;303.671509;-141.671;2;0.426702413
68;303.294495;-142;2;0.731749998
68;302.602753;-142.603;2;0.48702114
68;302;-143.128;2;0.767393514
68;301.534027;-143.534;2;0.407878752
68;300.999237;-144;2;0.234530319
68;300.465271;-144.465;2;0.317038286
68;300;-144.871;2;0.735667839
68;299.965179;-144.901;2;0.938820679
68;299.958649;-144.904;2;0.071660801
68;299.193024;-145.193;2;0.482422544
68;298.341431;-145.514;2;0.965533735
68;298;-145.669;2;0.911868611
68;297.957855;-145.688;2;0.72190417
68;297.755035;-145.755;2;0.767977226
68;297.574219;-145.815;2;0.636231774
68;296.798035;-146;2;0.138486212
68;296.153534;-146.154;2;0.227398805
68;296;-146.19;2;0.209685791
68;295.95697;-146.2;2;0.850881971
68;295.947876;-146.203;2;0.004189776
68;294.448181;-146.448;2;0.040860688
68;294;-146.521;2;0.415434807
68;293.955719;-146.529;2;0.95462874
68;292.717102;-146.717;2;0.52716217
68;292;-146.826;2;0.71689596
68;291.96402;-146.832;2;0.604958244
68;291.954407;-146.834;2;0.809911442
68;291.944763;-146.836;2;0.493937597
68;290.987823;-146.988;2;0.66573292
68;290;-147.145;2;0.243329561
68;289.953125;-147.152;2;0.87531042
68;289.943207;-147.154;2;0.887353296
68;289.261353;-147.261;2;0.647970302
68;288;-147.46;2;0.07378226
68;287.951843;-147.467;2;0.421764631
68;287.94165;-147.47;2;0.311321517
68;287.542877;-147.543;2;0.378449696
68;286;-147.826;2;0.114305358
68;285.9505;-147.835;2;0.25948943
68;285.857544;-147.858;2;0.383759191
68;285.265045;-148;2;0.869072602
68;285.249664;-148.004;2;0.548688983
68;284.190552;-148.191;2;0.824745456
68;284;-148.224;2;0.167618386
68;283.949402;-148.233;2;0.641566758
68;282.555817;-148.556;2;0.810477572
68;282;-148.685;2;0.650458778
68;281.965515;-148.693;2;0.914268761
68;281.948303;-148.697;2;0.115344314
68;281.937378;-148.7;2;0.026353126
68;280.954437;-148.954;2;0.762258753
68;280;-149.202;2;0.716417481
68;279.947296;-149.215;2;0.584448094
68;279.936127;-149.219;2;0.48697097
68;279.370514;-149.37;2;0.920245082
68;278;-149.739;2;0.525674927
68;277.946289;-149.753;2;0.402770298
68;277.934967;-149.756;2;0.973738943
68;277.794373;-149.794;2;0.165797099
68;277.045258;-150;2;0.561622074
68;276.225128;-150.225;2;0.84196455
68;276;-150.287;2;0.954084995
68;275.945343;-150.302;2;0.897295824
68;275.933807;-150.305;2;0.184129766
68;274.667023;-150.667;2;0.525838018
68;274;-150.858;2;0.324326966
68;273.944427;-150.874;2;0.98704865
68;273.932709;-150.877;2;0.718209782
68;273.135406;-151.135;2;0.499509827
68;272;-151.503;2;0.396221053
68;271.943665;-151.521;2;0.044222148
68;271.931793;-151.526;2;0.021177
68;271.641083;-151.641;2;0.160603298
68;270.734375;-152;2;0.561324816
68;270.208252;-152.208;2;0.532922267
68;270;-152.291;2;0.493076727
68;269.943146;-152.313;2;0.428124458
68;268.812653;-152.813;2;0.329441296
68;268;-153.172;2;0.334016807
68;267.954926;-153.192;2;0.863399662
68;267.942841;-153.197;2;0.941931037
68;267.930786;-153.202;2;0.925155004
68;267.388062;-153.388;2;0.933549206
68;266;-153.864;2;0.886146587
68;265.898621;-153.899;2;0.918985492
68;265.602844;-154;2;0.161285939
68;265.596497;-154.002;2;0.818648213
68;265.588623;-154.004;2;0.332901981
68;264.292633;-154.293;2;0.247625532
68;264;-154.358;2;0.139614117
68;263.945679;-154.37;2;0.085934676
68;263.941254;-154.371;2;0.668084632
68;263.928864;-154.373;2;0.733020083
68;262.584595;-154.585;2;0.331816758
68;262;-154.677;2;0.017230564
68;261.939972;-154.686;2;0.80238604
68;261.927277;-154.687;2;0.938423279
68;260.801788;-154.802;2;0.349532987
68;260;-154.883;2;0.423381501
68;259.938446;-154.89;2;0.606832618
68;258.948334;-154.948;2;0.718870045
68;258;-155.005;2;0.07059705
68;257.950134;-155.008;2;0.156249887
68;257.923401;-155.007;2;0.910430682
68;257.020813;-155.021;2;0.807604248
68;256;-155.037;2;0.578115868
68;255.934875;-155.038;2;0.054852574
68;255.920486;-155.034;2;0.960139951
68;254.98764;-154.988;2;0.734058152
68;253.999985;-154.938;2;0.402462721
68;253.932053;-154.935;2;0.89531435
68;252.675171;-154.675;2;0.147551075
68;252;-154.536;2;0.134201267
68;251.944031;-154.524;2;0.344900767
68;251.933014;-154.509;2;0.388595799
68;251.929825;-154.505;2;0.992494439
68;250.770584;-154;2;0.99414391
68;250.73909;-153.986;2;0.619075121
68;250;-152.396;2;0.112876947
68;249.943512;-152.274;2;0.4416899
68;250;-152.124;2;0.919373296
68;250.033676;-152.034;2;0.771193063
68;250.046295;-152;2;0.385355861
68;250.578934;-150.579;2;0.024710575
68;250.785797;-150.027;2;0.631344338
68;250.792862;-150.006;2;0.791506915
68;250.796616;-150;2;0.656378682
68;251.261658;-149.262;2;0.480463739
68;251.917816;-148.22;2;0.171268817
68;252;-148.082;2;0.746947327
68;252.024719;-148.041;2;0.097861937
68;252.030273;-148.03;2;0.135157696
68;252.033936;-148.024;2;0.090620446
68;252.043015;-148.005;2;0.089036871
68;252.045639;-148;2;0.7475487
68;252.062241;-147.968;2;0.894498911
68;252.690079;-146.69;2;0.672868406
68;253.02594;-146.006;2;0.101619599
68;253.028915;-146;2;0.33473094
68;253.3405;-145.341;2;0.724028532
68;253.951996;-144.046;2;0.924574589
68;253.961517;-144.025;2;0.187021553
68;253.971771;-144.006;2;0.717764726
68;253.975082;-144;2;0.605987997
68;253.983505;-143.984;2;0.351807333
68;253.999985;-143.951;2;0.63009858
68;254.660095;-142.66;2;0.649913126
68;254.98407;-142.026;2;0.765803121
68;254.995834;-142.007;2;0.07720882
68;254.999252;-142;2;0.127142876
68;255.341431;-141.341;2;0.676111883
68;255.922241;-140.224;2;0.444388335
68;256;-140.076;2;0.576452162
68;256.026154;-140.026;2;0.69060336
68;256.039917;-140;2;0.667987507
68;256.715576;-138.716;2;0.666816816
68;257.068115;-138.045;2;0.708482209
68;257.09314;-138.007;2;0.007298815
68;257.098328;-138;2;0.456589291
68;257.124298;-137.966;2;0.934768513
68;257.471375;-137.471;2;0.234980245
68;258;-136.718;2;0.026665926
68;258.295868;-136.296;2;0.654708388
68;258.498596;-136.007;2;0.641551024
68;258.504059;-136;2;0.655581538
68;259.167175;-135.167;2;0.671703162
68;259.907593;-134.237;2;0.859891052
68;259.920319;-134.218;2;0.959534723
68;259.927094;-134.206;2;0.293173026
68;260;-134.067;2;0.910445656
68;260.023071;-134.023;2;0.070218801
68;260.035156;-134;2;0.577735863
68;260.710541;-132.711;2;0.039245659
68;261.064636;-132.034;2;0.999525329
68;261.074341;-132.007;2;0.714201862
68;261.074768;-132;2;0.70878381
68;261.075562;-131.987;2;0.994015416
68;261.223541;-131.224;2;0.526303871
68;261.45932;-130.007;2;0.707335281
68;261.458649;-130;2;0.737241273
68;261.457428;-129.987;2;0.499666508
68;261.459381;-129.939;2;0.654091093
68;261.425323;-129.425;2;0.066111959
68;261.366974;-128.545;2;0.683199684
68;261.408173;-128.007;2;0.25976099
68;261.407501;-128;2;0.888524453
68;261.34552;-127.346;2;0.796765304
68;261.271362;-126.562;2;0.129856568
68;261.320648;-126.007;2;0.317171431
68;261.320404;-126;2;0.850317563
68;261.298096;-125.298;2;0.95598093
68;261.258667;-124.058;2;0.555284734
68;261.255219;-124.007;2;0.383049161
68;261.253906;-124;2;0.759175947
68;261.250397;-123.981;2;0.287961139
68;260.557343;-122.557;2;0.390647498
68;260.286041;-122;2;0.188699435
68;260;-121.412;2;0.929921348
68;259.928772;-121.266;2;0.342860929
68;259.902344;-121.237;2;0.60774931
68;259.796051;-121.19;2;0.741577769
68;258.756927;-120.757;2;0.701707773
68;258;-120.442;2;0.562485437
68;257.592072;-120.272;2;0.483791664
68;256.028656;-120.029;2;0.87814735
68;256;-120.024;2;0.946801905
68;255.898209;-120.008;2;0.081814164
68;255.897247;-120.008;2;0.272869533
68;254.130875;-120.131;2;0.966176688
68;253.999985;-120.14;2;0.501775062
68;252.260696;-120.261;2;0.468857366
68;252.222321;-120.263;2;0.272766536
68;252;-120.278;2;0.250840317
68;251.893784;-120.285;2;0.143967659
68;250.537292;-120.537;2;0.623865261
68;250.439545;-120.555;2;0.718823721
68;250;-120.615;2;0.890982498
68;249.171646;-120.727;2;0.449626506
68;248.806824;-120.807;2;0.306046797
68;248.000015;-120.983;2;0.411935518
68;247.938354;-120.996;2;0.964222115
68;247.889252;-121.008;2;0.591185591
68;247.203049;-121.203;2;0.721983132
68;246;-121.545;2;0.880933005
68;245.913315;-121.569;2;0.55208155
68;245.886902;-121.577;2;0.603275692
68;245.862991;-121.586;2;0.337654019
68;245.803619;-121.608;2;0.631687896
68;245.65741;-121.657;2;0.942415761
68;244.652542;-122;2;0.294968182
68;244.165894;-122.166;2;0.192769207
68;243.999985;-122.222;2;0.827176767
68;243.884506;-122.262;2;0.119620938
68;242.689117;-122.689;2;0.796256609
68;242;-122.935;2;0.902474645
68;241.968796;-122.947;2;0.046662615
68;241.882202;-122.978;2;0.714269481
68;241.8573;-122.987;2;0.337964332
68;241.216492;-123.216;2;0.094278833
68;240;-123.652;2;0.592800428
68;239.879852;-123.695;2;0.524354517
68;239.7453;-123.745;2;0.726419774
68;239.351166;-123.892;2;0.950424562
68;239.091949;-124;2;0.076587435
68;238.322113;-124.322;2;0.841475867
68;238.000015;-124.457;2;0.465175563
68;236.912079;-124.912;2;0.021548973
68;236;-125.294;2;0.670037032
68;235.901672;-125.335;2;0.044130953
68;235.875305;-125.344;2;0.277648584
68;235.848938;-125.355;2;0.755538268
68;235.686691;-125.42;2;0.695964357
68;235.494843;-125.495;2;0.579329266
68;234.203903;-126;2;0.813244088
68;234.179901;-126.009;2;0.766037795
68;234.071777;-126.072;2;0.130957701
68;234;-126.113;2;0.174116482
68;233.794922;-126.231;2;0.362188084
68;232.830551;-126.831;2;0.268774139
68;232.065445;-127.306;2;0.884790878
68;232;-127.346;2;0.804648255
68;231.870972;-127.426;2;0.7229315
68;231.831818;-127.456;2;0.330245408
68;231.635117;-127.635;2;0.271681259
68;231.233704;-128;2;0.168960173
68;230.587448;-128.587;2;0.984819366
68;230;-129.121;2;0.070248025
68;229.869217;-129.24;2;0.633772496
68;229.832825;-129.279;2;0.323021553
68;229.5746;-129.575;2;0.729255454
68;229.203323;-130;2;0.531704633
68;228.642548;-130.643;2;0.957669272
68;227.999985;-131.379;2;0.2301653
68;227.710495;-131.711;2;0.871919993
68;227.481354;-131.973;2;0.40581131
68;227.454529;-132;2;0.764980673
68;227.444748;-132.01;2;0.235123101
68;226.77301;-132.773;2;0.131234961
68;226;-133.651;2;0.41060385
68;225.867264;-133.802;2;0.494899898
68;225.839233;-133.837;2;0.613922194
68;225.838135;-133.838;2;0.342051806
68;225.708145;-134;2;0.350790239
68;225.654221;-134.067;2;0.566347381
68;224.949905;-134.95;2;0.19467958
68;224.112076;-136;2;0.221058749
68;224.104218;-136.01;2;0.375633876
68;224.053436;-136.053;2;0.912232367
68;224;-136.099;2;0.14776196
68;223.867081;-136.213;2;0.528418953
68;223.041855;-137.042;2;0.479123181
68;222.087463;-138;2;0.962756464
68;222.080521;-138.007;2;0.020203397
68;222.043869;-138.044;2;0.302337168
68;222.000015;-138.088;2;0.730685543
68;221.874573;-138.214;2;0.697943635
68;221.838852;-138.251;2;0.420484446
68;221.535782;-138.538;2;0.161779789
68;221.022095;-139.022;2;0.748948463
68;220;-139.986;2;0.515848138
68;219.992599;-139.993;2;0.74569428
68;219.984741;-140;2;0.904188504
68;219.974274;-140.01;2;0.017019828
68;219.866943;-140.122;2;0.93644487
68;219.169785;-141.17;2;0.098124317
68;218.617294;-142;2;0.279630011
68;218.370621;-142.371;2;0.34908452
68;217.999985;-142.928;2;0.658285063
68;217.712585;-143.359;2;0.171376013
68;217.569901;-143.57;2;0.194521779
68;217.302261;-143.965;2;0.932017291
68;217.288177;-143.982;2;0.877278325
68;217.281677;-144;2;0.584943754
68;217.278168;-144.01;2;0.533917025
68;217.192017;-145.192;2;0.657098546
68;217.134415;-145.983;2;0.892849392
68;217.132294;-146;2;0.649234174
68;217.131149;-146.009;2;0.14785076
68;217.850372;-147.85;2;0.285771584
68;217.851883;-147.854;2;0.376042249
68;217.858505;-147.88;2;0.546622331
68;217.877914;-147.921;2;0.456133109
68;217.919724;-148;2;0.67081719
68;217.999985;-148.151;2;0.643293371
68;218.981064;-150;2;0.079009849
68;218.985641;-150.009;2;0.289469159
68;218.992783;-150.034;2;0.301111248
68;219.676697;-151.677;2;0.113365729
68;219.811325;-152;2;0.215161982
68;219.814758;-152.008;2;0.496528762
68;219.810913;-152.087;2;0.462849209
68;219.947205;-153.947;2;0.919155625
68;219.951065;-154;2;0.662376739
68;219.951645;-154.008;2;0.058453822
68;219.066635;-155.067;2;0.702254086
68;218.286438;-156;2;0.890752438
68;218.156021;-156.156;2;0.545644507
68;217.999985;-156.343;2;0.388965357
68;217.897446;-156.465;2;0.519213263
68;217.875854;-156.492;2;0.097374787
68;216.769547;-156.77;2;0.550724701
68;216;-156.963;2;0.059487004
68;215.8965;-156.989;2;0.648295656
68;215.874634;-156.993;2;0.158956589
68;214.999847;-157;2;0.686380105
68;214;-157.007;2;0.587208935
68;213.894241;-157.008;2;0.757294111
68;213.871887;-157.007;2;0.021387757
68;212.829559;-156.83;2;0.010818354
68;212.000015;-156.688;2;0.667746865
68;211.891068;-156.67;2;0.51148579
68;211.862961;-156.665;2;0.263828933
68;210.217834;-156.218;2;0.525319114
68;210;-156.159;2;0.221843812
68;209.88208;-156.127;2;0.840486756
68;209.425278;-156;2;0.263053185
68;208;-155.605;2;0.796621119
68;207.90274;-155.578;2;0.637888292
68;207.883484;-155.574;2;0.460771787
68;207.858841;-155.569;2;0.99967414
68;207.496964;-155.497;2;0.201119816
68;206.000015;-155.199;2;0.826467601
68;205.880081;-155.175;2;0.97181761
68;205.854721;-155.172;2;0.945216146
68;205.097839;-155.098;2;0.778564999
68;204;-154.99;2;0.688381373
68;203.877151;-154.978;2;0.082243639
68;203.851181;-154.978;2;0.669209311
68;203.010895;-155.011;2;0.664459886
68;201.999985;-155.05;2;0.967946855
68;201.874908;-155.055;2;0.387808678
68;201.848465;-155.057;2;0.128942377
68;201.148743;-155.149;2;0.895070572
68;200;-155.299;2;0.167030781
68;199.873154;-155.316;2;0.833228848
68;199.846359;-155.319;2;0.964094002
68;199.408005;-155.408;2;0.178388198
68;198;-155.692;2;0.116417557
68;197.871796;-155.718;2;0.577663445
68;197.844696;-155.722;2;0.232110182
68;197.746216;-155.746;2;0.615360992
68;196.71225;-156;2;0.968591993
68;196.685394;-156.007;2;0.68383651
68;196.671265;-156.01;2;0.099159975
68;196.103439;-156.103;2;0.00479778
68;196;-156.121;2;0.140631482
68;195.870438;-156.142;2;0.453443639
68;194.448257;-156.448;2;0.530670968
68;194;-156.545;2;0.973708937
68;193.931549;-156.56;2;0.956263828
68;193.869217;-156.57;2;0.592262842
68;193.841568;-156.573;2;0.989314083
68;192.741501;-156.742;2;0.199181046
68;192;-156.855;2;0.041120286
68;191.867599;-156.876;2;0.735582067
68;191.851303;-156.877;2;0.261860682
68;190.978577;-156.979;2;0.079422564
68;190;-157.092;2;0.252654187
68;189.865799;-157.108;2;0.341053787
68;189.837433;-157.109;2;0.957805446
68;189.175903;-157.176;2;0.002905915
68;188;-157.294;2;0.686796152
68;187.863907;-157.308;2;0.153824239
68;187.835144;-157.311;2;0.992620403
68;187.384125;-157.384;2;0.519712548
68;186;-157.609;2;0.37662144
68;185.862335;-157.631;2;0.557795193
68;185.656784;-157.657;2;0.596521835
68;185.241074;-157.709;2;0.889896967
68;184;-157.873;2;0.742958872
68;183.887619;-157.888;2;0.83044934
68;183.860641;-157.891;2;0.652745474
68;183.614853;-157.93;2;0.52989919
68;183.166443;-158;2;0.895077203
68;183.100449;-158.01;2;0.07918608
68;182.196518;-158.197;2;0.452195096
68;182;-158.237;2;0.719581222
68;181.859268;-158.266;2;0.458978702
68;180.513016;-158.513;2;0.928008919
68;180;-158.607;2;0.216619299
68;179.98288;-158.61;2;0.204339749
68;179.857941;-158.636;2;0.468428831
68;178.809158;-158.809;2;0.046628317
68;178;-158.943;2;0.685964011
68;177.900772;-158.959;2;0.727964523
68;177.867767;-158.966;2;0.037104183
68;177.826126;-158.974;2;0.731405375
68;177.059769;-159.06;2;0.57080619
68;176;-159.179;2;0.016653622
68;175.854675;-159.195;2;0.175879185
68;175.823959;-159.198;2;0.36864588
68;175.213684;-159.214;2;0.80550363
68;174;-159.244;2;0.948437201
68;173.852371;-159.248;2;0.683336141
68;173.821136;-159.247;2;0.2421761
68;173.199753;-159.2;2;0.210896135
68;172;-159.108;2;0.868811875
68;171.849396;-159.096;2;0.106141134
68;170.967804;-158.968;2;0.453548041
68;170;-158.827;2;0.787465866
68;169.87854;-158.809;2;0.519844125
68;169.845993;-158.805;2;0.277312796
68;168.535172;-158.535;2;0.019387064
68;168;-158.425;2;0.067336637
68;167.875549;-158.399;2;0.777545707
68;167.842178;-158.391;2;0.654191326
68;166.419495;-158.012;2;0.787338112
68;166.385452;-158;2;0.708427827
68;166.384628;-158;2;0.904590089
68;166;-157.846;2;0.31355584
68;165.744186;-157.744;2;0.149136576
68;164;-157.047;2;0.377256785
68;163.868149;-156.995;2;0.44536921
68;163.828842;-156.972;2;0.717665232
68;162.525482;-156.013;2;0.503492462
68;162.516541;-156;2;0.653460065
68;162.500015;-155.976;2;0.0665537
68;162;-155.022;2;0.608719103
68;161.471695;-154.013;2;0.915592171
68;161.473145;-154;2;0.914588277
68;161.524902;-153.525;2;0.257418533
68;161.685318;-152.052;2;0.489064727
68;161.684357;-152.014;2;0.665440956
68;161.689041;-152;2;0.655106494
68;161.768478;-151.768;2;0.612765528
68;162;-151.094;2;0.086363019
68;162.279388;-150.279;2;0.079086401
68;162.356827;-150.054;2;0.568477781
68;162.365128;-150.014;2;0.927387662
68;162.367615;-150;2;0.956012007
68;162.61499;-148.615;2;0.461881445
68;162.715027;-148.055;2;0.300406682
68;162.726578;-148;2;0.25938914
68;162.732117;-147.974;2;0.760828195
68;162.753998;-146.754;2;0.687821463
68;162.767258;-146.015;2;0.492567524
68;162.773804;-146;2;0.41975954
68;162.84935;-145.832;2;0.404946458
68;163.142288;-145.142;2;0.511053276
68;163.621429;-144.015;2;0.030710374
68;163.630493;-144;2;0.53344149
68;163.770889;-143.771;2;0.419715698
68;163.800385;-143.723;2;0.400333329
68;164;-143.495;2;0.039903787
68;164.699234;-142.699;2;0.096010253
68;165.313293;-142;2;0.318089159
68;165.6129;-141.659;2;0.311697745
68;165.634583;-141.635;2;0.621239603
68;165.799225;-141.45;2;0.39182139
68;165.841614;-141.411;2;0.796600165
68;166;-141.255;2;0.901720031
68;166.631409;-140.631;2;0.054945282
68;167.231735;-140.039;2;0.45251517
68;167.258362;-140.015;2;0.508652571
68;167.264572;-140;2;0.325868713
68;167.276031;-139.972;2;0.186173989
68;167.377441;-139.377;2;0.202341853
68;167.612152;-138;2;0.027531984
68;167.668625;-137.669;2;0.485389105
68;167.92868;-136.143;2;0.299849352
68;167.905548;-136.015;2;0.701936602
68;167.892258;-136;2;0.845690126
68;167.832413;-135.932;2;0.187708048
68;167.795197;-135.881;2;0.341981849
68;167.557983;-135.558;2;0.294922327
68;166.41246;-134;2;0.237655906
68;166;-133.439;2;0.132317878
68;165.835037;-133.215;2;0.022937389
68;165.807388;-133.179;2;0.715129072
68;164.863708;-132.016;2;0.566463942
68;164.853119;-132;2;0.697570412
68;164.833572;-131.971;2;0.45304928
68;164;-130.759;2;0.166309397
68;163.488663;-130.016;2;0.956563461
68;163.481339;-130;2;0.800087144
68;163.467819;-129.971;2;0.211658747
68;163.098419;-129.098;2;0.551979857
68;162.64003;-128.016;2;0.28813689
68;162.636887;-128;2;0.44850887
68;162.631104;-127.971;2;0.129464892
68;162.487549;-126.488;2;0.019523914
68;162.441895;-126.016;2;0.499814302
68;162.44046;-126;2;0.708652218
68;162.43808;-125.974;2;0.844053203
68;162.589798;-124.59;2;0.97166245
68;162.652725;-124.016;2;0.280148366
68;162.651581;-124;2;0.191371901
68;162.64946;-123.971;2;0.597819342
68;162.763626;-122.764;2;0.14337196
68;162.834366;-122.016;2;0.8936626
68;162.83252;-122;2;0.972874024
68;162.829102;-121.971;2;0.284187455
68;162.820038;-120.82;2;0.556641581
68;162.813721;-120.015;2;0.544811196
68;162.811798;-120;2;0.372768954
68;162.808273;-119.971;2;0.683365297
68;162.698547;-118.699;2;0.148897021
68;162.639664;-118.015;2;0.258653654
68;162.637878;-118;2;0.401382646
68;162.634613;-117.972;2;0.721035612
68;162.165283;-116.165;2;0.644782533
68;162.126266;-116.015;2;0.551673381
68;162.122803;-116;2;0.609079181
68;162;-115.466;2;0.316932584
68;161.981918;-115.387;2;0.60834504
68;161.798218;-115.084;2;0.037261321
68;161.220016;-114;2;0.919481699
68;160.618896;-112.873;2;0.241112134
68;160;-112.016;2;0.211424296
68;159.988693;-112;2;0.364893778
68;159.959366;-111.959;2;0.100977952
68;159.145966;-110.832;2;0.846518984
68;158.648682;-110;2;0.746942902
68;158.047455;-108.994;2;0.317806535
68;158;-108.93;2;0.730528132
68;157.685806;-108.508;2;0.528461738
68;157.423355;-108.014;2;0.958580772
68;157.416183;-108;2;0.713972823
68;157.173172;-107.52;2;0.846292377
68;156.760834;-106.761;2;0.539224006
68;156.347641;-106;2;0.049317982
68;156;-105.36;2;0.269296804
68;155.925323;-105.222;2;0.555152753
68;155.851578;-105.077;2;0.519781946
68;155.815857;-105.038;2;0.144719063
68;154.976913;-104.011;2;0.034138622
68;154.957932;-104;2;0.94957792
68;154;-103.427;2;0.97663896
68;153.857391;-103.342;2;0.079091559
68;153.819275;-103.319;2;0.201159006
