X;Y;0;PART_ID;Cutoff
169.785858;234;-149.78;4;0.791304217
169.781326;234;-149.781;4;0.973490288
169.179398;234;-150;4;0.229390412
168.314285;234;-150.314;4;0.176702458
168;234;-150.428;4;0.057765956
167.392899;234;-150.649;4;0.859968791
166.815857;234;-150.816;4;0.691868011
166.182663;234;-150.999;4;0.108380657
166.000015;234;-151.04;4;0.842190278
165.957458;234;-151.049;4;0.934202911
165.35672;234;-151.357;4;0.660445523
164.101028;234;-152;4;0.224998954
164.034225;234;-152.034;4;0.222391559
164;234;-152.052;4;0.318931575
163.999115;234;-152.052;4;0.007090025
163.96637;234;-152.062;4;0.143129418
163.933365;234;-152.071;4;0.326454681
162.604462;234;-152.604;4;0.454547673
162;234;-152.847;4;0.122223241
161.980545;234;-152.855;4;0.134528582
161.719513;234;-152.933;4;0.650035246
161.177704;234;-153.178;4;0.571279283
160;234;-153.71;4;0.942741766
159.990692;234;-153.714;4;0.111261223
159.772064;234;-153.772;4;0.477854649
159.714539;234;-153.787;4;0.454558024
159.113495;234;-154;4;0.110925098
158.291092;234;-154.291;4;0.66734211
157.999985;234;-154.394;4;0.650619527
157.995758;234;-154.396;4;0.689075139
157.70903;234;-154.471;4;0.923804889
156.734039;234;-154.734;4;0.625716269
156;234;-154.932;4;0.025600746
155.994629;234;-154.934;4;0.532316376
155.763718;234;-154.941;4;0.510026339
155.066055;234;-155.066;4;0.238078608
154;234;-155.257;4;0.002042888
153.988373;234;-155.259;4;0.094295392
153.695831;234;-155.255;4;0.644807372
153.268127;234;-155.268;4;0.434794349
152;234;-155.306;4;0.272474538
151.977905;234;-155.307;4;0.847268856
151.668198;234;-155.255;4;0.26699838
151.199326;234;-155.199;4;0.358091678
150;234;-155.058;4;0.89576548
149.966537;234;-155.054;4;0.115524662
148.84906;234;-154.849;4;0.27717258
148.258652;234;-154.741;4;0.1487349
148;234;-154.56;4;0.145904468
147.955261;234;-154.529;4;0.951988127
147.576309;234;-154.331;4;0.98239854
146.562836;234;-154;4;0.807020895
146;234;-153.816;4;0.93096986
145.727371;234;-153.727;4;0.452611176
145.504196;234;-153.655;4;0.375950979
144;234;-152.287;4;0.661677655
143.71402;234;-152.027;4;0.290206117
143.726196;234;-152;4;0.845584005
143.812073;234;-151.812;4;0.17870113
144;234;-151.401;4;0.495865117
144.423782;234;-150.473;4;0.728595457
144.439423;234;-150.439;4;0.811936475
144.608536;234;-150.072;4;0.472287599
144.726929;234;-150;4;0.026105813
145.519485;234;-149.519;4;0.304113324
145.975113;234;-149.243;4;0.608739055
146;234;-149.231;4;0.786382717
146.322906;234;-149.074;4;0.231178634
146.815414;234;-148.815;4;0.394124916
147.743546;234;-148.329;4;0.710368741
147.967468;234;-148.229;4;0.146333186
148;234;-148.22;4;0.674188712
148.010086;234;-148.218;4;0.860579197
148.052628;234;-148.204;4;0.76331946
148.166687;234;-148.167;4;0.832393098
148.23877;234;-148.143;4;0.169324378
148.723343;234;-148;4;0.505999908
149.709015;234;-147.709;4;0.467507135
150;234;-147.623;4;0.606539986
150.045731;234;-147.61;4;0.767276482
151.331924;234;-147.332;4;0.629773238
151.422104;234;-147.312;4;0.659471129
152;234;-147.096;4;0.834324268
152.721634;234;-146.827;4;0.746024387
152.805069;234;-146.805;4;0.906020582
154;234;-146.495;4;0.910648735
154.075714;234;-146.475;4;0.617546104
154.136566;234;-146.455;4;0.621666209
154.353775;234;-146.354;4;0.451710625
155.109894;234;-146;4;0.823329783
155.716293;234;-145.716;4;0.064091146
156;234;-145.584;4;0.273718765
156.083786;234;-145.544;4;0.399355319
156.502853;234;-145.318;4;0.06307973
157.022675;234;-145.023;4;0.602098062
157.999985;234;-144.467;4;0.939197316
158.107666;234;-144.406;4;0.841631659
158.115601;234;-144.4;4;0.359053593
158.132507;234;-144.377;4;0.863062777
158.232422;234;-144.232;4;0.136841789
158.393402;234;-144;4;0.231328711
159.050827;234;-143.051;4;0.31223496
159.559418;234;-142.317;4;0.276802005
159.681137;234;-142;4;0.733345357
159.769699;234;-141.77;4;0.338090469
160;234;-141.171;4;0.239192065
160.107285;234;-140.892;4;0.713722377
160.288391;234;-140.288;4;0.91436573
160.317001;234;-140.193;4;0.834405459
160.373886;234;-140;4;0.146632903
160.546661;234;-139.414;4;0.815027116
160.708313;234;-138.708;4;0.694480002
160.870651;234;-138;4;0.684227346
161.081207;234;-137.081;4;0.26051626
161.106659;234;-136.97;4;0.131310974
161.340546;234;-136;4;0.305278432
161.378876;234;-135.841;4;0.32102174
161.379868;234;-135.836;4;0.295941575
161.379898;234;-135.831;4;0.1284785
161.322342;234;-135.322;4;0.805697349
161.172638;234;-134;4;0.782101428
161.142822;234;-133.737;4;0.782167123
160.819199;234;-133.017;4;0.705679053
160.791138;234;-132.791;4;0.56442223
160.693054;234;-132;4;0.349230508
160.675583;234;-131.859;4;0.871351807
160.566254;234;-131.627;4;0.908108098
160.074173;234;-130.842;4;0.55812086
160;234;-130.262;4;0.914566927
159.96907;234;-130.02;4;0.82424647
159.959656;234;-130;4;0.400252937
159.923782;234;-129.924;4;0.043916656
159.408035;234;-128.828;4;0.141989985
159.291;234;-128;4;0.531358125
159.197235;234;-127.337;4;0.436623784
159.179413;234;-127.179;4;0.348173434
159.04567;234;-126;4;0.585953547
158.923599;234;-124.924;4;0.48095359
158.841415;234;-124.199;4;0.936955384
158.838501;234;-124;4;0.334261315
158.830566;234;-123.461;4;0.017069115
158.840179;234;-122.84;4;0.39996685
158.853165;234;-122.001;4;0.065283211
158.853348;234;-122;4;0.632271068
158.805634;234;-120.806;4;0.636261037
158.784317;234;-120.27;4;0.062611769
158.651367;234;-120;4;0.138244327
158.574539;234;-119.844;4;0.3055605
158.164932;234;-118.469;4;0.024242884
157.999985;234;-118.277;4;0.596426765
157.760742;234;-118;4;0.404012959
157.655212;234;-117.878;4;0.01023788
156.651993;234;-116.735;4;0.312749789
156;234;-116.229;4;0.329030553
155.864456;234;-116.124;4;0.827867643
155.634949;234;-116;4;0.108093069
154.554825;234;-115.418;4;0.395826994
154.271683;234;-115.252;4;0.443558073
154.183365;234;-115.203;4;0.147432417
154.032471;234;-115.162;4;0.950268589
154;234;-115.158;4;0.738053317
153.344849;234;-115.068;4;0.517978047
153.029388;234;-115.029;4;0.680896792
152.464172;234;-114.961;4;0.782457341
152;234;-114.928;4;0.466694493
151.722748;234;-114.909;4;0.980062533
150.915146;234;-114.915;4;0.73696097
150.74585;234;-114.916;4;0.072447578
150.327454;234;-114.856;4;0.282877871
150;234;-114.878;4;0.367123364
149.129669;234;-114.936;4;0.295613311
148.940918;234;-114.941;4;0.738776766
148.442581;234;-114.955;4;0.737807181
148;234;-115;4;0.895659155
147.898453;234;-115.01;4;0.361059284
147.612778;234;-115.039;4;0.480124806
146.934601;234;-114.935;4;0.38036138
146.347198;234;-114.844;4;0.196739141
146;234;-114.85;4;0.855800081
145.803604;234;-114.854;4;0.156178455
145.470169;234;-114.762;4;0.262214433
144.771957;234;-114.772;4;0.206135675
144.572723;234;-114.775;4;0.294925829
144;234;-114.736;4;0.955997491
143.177383;234;-114.679;4;0.86714609
143.095795;234;-114.678;4;0.682391737
142.646179;234;-114.646;4;0.303733802
142;234;-114.6;4;0.181324714
141.882935;234;-114.592;4;0.260615507
141.579834;234;-114.61;4;0.241170374
140.44278;234;-114.443;4;0.909039004
140.021851;234;-114.381;4;0.792027073
140;234;-114.377;4;0.456270514
139.989166;234;-114.376;4;0.830585411
139.970322;234;-114.374;4;0.088077349
139.942215;234;-114.364;4;0.213026216
139.883331;234;-114.345;4;0.355983742
138.877579;234;-114;4;0.004379237
138.018387;234;-113.705;4;0.05414795
138;234;-113.695;4;0.889209943
137.370956;234;-113.371;4;0.735382181
136.501968;234;-112.923;4;0.075341969
136;234;-112.638;4;0.760930441
135.766052;234;-112.505;4;0.557425736
135.018204;234;-112;4;0.730692442
134;234;-111.312;4;0.846529665
133.655609;234;-111.079;4;0.985404918
133.216293;234;-110.786;4;0.349164914
133.053146;234;-110.707;4;0.089592528
132.665451;234;-110.489;4;0.441221301
132.214005;234;-110.214;4;0.91209057
132;234;-110.084;4;0.481091015
131.862518;234;-110;4;0.803111063
130.2202;234;-109;4;0.760565516
130;234;-108.891;4;0.311782206
128.192978;234;-108;4;0.783148234
128.157593;234;-107.983;4;0.824591773
128;234;-107.897;4;0.952174229
127.772423;234;-107.772;4;0.426486727
127.451874;234;-107.598;4;0.361014786
126;234;-107.079;4;0.58471435
125.985268;234;-107.073;4;0.676297174
124.844788;234;-106.696;4;0.215908901
124.666992;234;-106.667;4;0.521878595
124.465721;234;-106.634;4;0.864547172
124;234;-106.531;4;0.962185919
123.36367;234;-106.391;4;0.056459971
122.381485;234;-106.172;4;0.058151065
122.161026;234;-106.161;4;0.638205337
122;234;-106.153;4;0.631002194
120.177742;234;-106.059;4;0.577359369
120.089645;234;-106.051;4;0.930223898
120.054558;234;-106.055;4;0.43505599
120;234;-106.06;4;0.620685662
119.924164;234;-106.068;4;0.849617289
118.249542;234;-106.25;4;0.928479191
118;234;-106.277;4;0.216409269
117.943314;234;-106.283;4;0.815693077
116.900139;234;-106.574;4;0.516929711
116.641624;234;-106.642;4;0.713091349
116;234;-106.809;4;0.497178544
115.054504;234;-107.055;4;0.112420311
115.043488;234;-107.057;4;0.894249058
114.381958;234;-107.312;4;0.282445051
114;234;-107.445;4;0.098843409
113.588509;234;-107.589;4;0.069612906
112.479187;234;-107.975;4;0.062398137
112.415215;234;-108;4;0.695346848
112.115562;234;-108.116;4;0.763359527
112;234;-108.16;4;0.253899043
111.907814;234;-108.196;4;0.319768959
111.069923;234;-108.455;4;0.975807768
110.589149;234;-108.589;4;0.236983818
110;234;-108.753;4;0.787257201
109.913963;234;-108.777;4;0.350963637
108.972168;234;-108.972;4;0.96788479
108.935928;234;-108.98;4;0.44291257
108;234;-109.224;4;0.433833955
107.921196;234;-109.244;4;0.520066739
107.31675;234;-109.317;4;0.820513922
106.300896;234;-109.438;4;0.853953206
106;234;-109.486;4;0.073322327
105.927971;234;-109.497;4;0.208235985
105.568703;234;-109.541;4;0.750981068
105.544037;234;-109.544;4;0.937217724
104.021286;234;-109.738;4;0.465333429
104;234;-109.74;4;0.55445462
103.768562;234;-109.769;4;0.322684052
102.239365;234;-109.954;4;0.929063272
102;234;-109.985;4;0.91488379
101.986839;234;-109.987;4;0.720973943
101.936615;234;-109.993;4;0.633366781
101.903748;234;-110;4;0.01099219
100.322052;234;-110.322;4;0.026114183
100.230209;234;-110.341;4;0.457852253
100.000008;234;-110.386;4;0.613746298
99.938644;234;-110.398;4;0.149949106
99.508186;234;-110.514;4;0.580499715
98.731209;234;-110.731;4;0.612914933
98;234;-110.936;4;0.190415035
97.940384;234;-110.952;4;0.844475182
97.205261;234;-111.205;4;0.353236009
96.521629;234;-111.441;4;0.371402333
95.999992;234;-111.635;4;0.62337239
95.942162;234;-111.657;4;0.07972568
95.73735;234;-111.737;4;0.345876318
95.543465;234;-111.814;4;0.641360493
94.970566;234;-112;4;0.54328196
94.909157;234;-112.02;4;0.73921571
94.257019;234;-112.257;4;0.0755443
94.201332;234;-112.277;4;0.001622258
94;234;-112.322;4;0.011985515
93.944061;234;-112.334;4;0.086514042
93.64045;234;-112.403;4;0.643296481
92.719826;234;-112.675;4;0.793086619
92.686272;234;-112.686;4;0.860677509
92;234;-112.908;4;0.845480885
91.861443;234;-112.953;4;0.00943927
91.150406;234;-113.15;4;0.647251289
90.385818;234;-113.362;4;0.479007388
90;234;-113.49;4;0.615492395
89.616135;234;-113.616;4;0.135474201
89.297005;234;-113.721;4;0.771417434
88.154495;234;-113.91;4;0.256870177
88;234;-113.934;4;0.607910931
87.942825;234;-113.943;4;0.046487475
87.574028;234;-114;4;0.790962073
86.211266;234;-114.211;4;0.140120988
86.177948;234;-114.216;4;0.601071097
86;234;-114.258;4;0.149793454
85.952621;234;-114.269;4;0.704318991
85.631905;234;-114.319;4;0.093957606
84.406296;234;-114.406;4;0.0054545
84;234;-114.435;4;0.353072044
83.861015;234;-114.445;4;0.539473425
82.668159;234;-114.668;4;0.616833778
82.070282;234;-114.78;4;0.936546988
82;234;-114.802;4;0.018532309
81.756439;234;-114.877;4;0.49423014
81.181465;234;-115.181;4;0.609855083
80;234;-115.807;4;0.525101039
79.959526;234;-115.829;4;0.969906456
79.883102;234;-115.883;4;0.16028037
79.719254;234;-116;4;0.186244204
79.158653;234;-116.4;4;0.394652631
78.762848;234;-116.763;4;0.074163064
78;234;-117.462;4;0.514231888
77.71949;234;-117.719;4;0.580626818
77.594963;234;-117.834;4;0.772102214
77.448997;234;-118;4;0.931903711
77.368431;234;-118.092;4;0.981559619
76.780083;234;-118.78;4;0.384917212
76;234;-119.693;4;0.10407563
75.963829;234;-119.735;4;0.902851696
75.884064;234;-119.831;4;0.664435119
75.85762;234;-119.858;4;0.009086538
75.793579;234;-119.923;4;0.088627413
75.720665;234;-120;4;0.459790843
74.886444;234;-120.886;4;0.775574075
74;234;-121.828;4;0.616146634
73.96611;234;-121.864;4;0.092043604
73.915428;234;-121.915;4;0.318412148
73.89257;234;-121.938;4;0.612895866
73.818062;234;-122;4;0.253838344
73.806656;234;-122.009;4;0.420506001
72.819374;234;-122.819;4;0.78132157
72;234;-123.492;4;0.187726084
71.720695;234;-123.721;4;0.50684715
71.46608;234;-123.93;4;0.718376921
71.364067;234;-124;4;0.532087103
71.320427;234;-124.03;4;0.719368012
70.574608;234;-124.575;4;0.501907521
70;234;-124.994;4;0.399113825
69.970879;234;-125.015;4;0.397147936
69.833878;234;-125.09;4;0.441381512
69.353622;234;-125.354;4;0.302228504
68.234993;234;-125.968;4;0.834309359
68.16745;234;-126;4;0.254434558
68.147575;234;-126.009;4;0.740919059
68.066467;234;-126.066;4;0.974779201
68;234;-126.113;4;0.15967081
66.891907;234;-126.892;4;0.391315059
66.165665;234;-127.402;4;0.418744891
66;234;-127.523;4;0.888151304
65.724068;234;-127.724;4;0.288056243
65.373177;234;-127.98;4;0.510130413
65.355598;234;-128;4;0.531078978
64.725433;234;-128.725;4;0.214536586
64;234;-129.561;4;0.540032822
63.97802;234;-129.586;4;0.126942216
63.834137;234;-129.834;4;0.655680807
63.738018;234;-130;4;0.423322418
63.733604;234;-130.008;4;0.033156213
63.477314;234;-131.477;4;0.079798032
63.402302;234;-131.907;4;0.712094457
63.40274;234;-132;4;0.875882719
63.402775;234;-132.007;4;0.176896017
63.272224;234;-133.272;4;0.372174565
63.206436;234;-133.91;4;0.165430053
63.209877;234;-134;4;0.407824833
63.210155;234;-134.007;4;0.100735025
62.925117;234;-134.925;4;0.867580664
62.61808;234;-135.914;4;0.559837692
62.600536;234;-136;4;0.883547942
62.599133;234;-136.007;4;0.305719663
62.577961;234;-136.066;4;0.150444632
62.424812;234;-136.425;4;0.619688649
62;234;-137.42;4;0.539470737
61.826687;234;-137.827;4;0.126271984
61.763481;234;-137.975;4;0.383795563
61.754227;234;-138;4;0.742823708
61.282642;234;-139.283;4;0.279880786
61.057579;234;-139.895;4;0.058834319
61.027927;234;-140;4;0.45034435
61.026226;234;-140.006;4;0.212582452
61.013248;234;-140.087;4;0.825288947
60.841835;234;-140.842;4;0.538202557
60.578754;234;-142;4;0.582017858
60.577457;234;-142.006;4;0.471917739
60.590553;234;-142.591;4;0.564215444
60.620564;234;-143.931;4;0.052242043
60.624565;234;-144;4;0.406221184
60.624886;234;-144.006;4;0.588443141
60.841911;234;-144.842;4;0.968327042
61.12458;234;-145.931;4;0.162423812
61.145012;234;-146;4;0.459833363
61.146648;234;-146.006;4;0.495172708
61.635033;234;-146.968;4;0.449250751
62;234;-147.56;4;0.020515258
62.271091;234;-148;4;0.251085579
62.274578;234;-148.006;4;0.452307152
62.594822;234;-148.595;4;0.601839092
63.319584;234;-149.928;4;0.930800917
63.365158;234;-150;4;0.363211842
63.368813;234;-150.006;4;0.956612057
63.99398;234;-151.929;4;0.012505028
64;234;-151.949;4;0.086802128
64.015503;234;-152;4;0.094195871
64.017227;234;-152.006;4;0.234916487
64.015388;234;-152.015;4;0.216438766
64;234;-152.097;4;0.099273653
63.696918;234;-153.697;4;0.693292813
63.652073;234;-153.934;4;0.521493489
63.634186;234;-154;4;0.317566094
63.62603;234;-154.03;4;0.676183704
63.600765;234;-154.076;4;0.074848825
63.173088;234;-155.173;4;0.440471169
62.850609;234;-156;4;0.168773673
62.848747;234;-156.005;4;0.004236672
62.70578;234;-156.309;4;0.749136621
62.582207;234;-156.582;4;0.945378056
62.073082;234;-157.708;4;0.973532293
62;234;-157.903;4;0.984124946
61.987888;234;-157.935;4;0.401429057
61.961483;234;-157.961;4;0.021551946
61.922989;234;-158;4;0.791573111
60.961727;234;-158.962;4;0.767549301
60.219769;234;-159.704;4;0.065160826
60;234;-159.908;4;0.150969346
59.979843;234;-159.927;4;0.792589898
59.943806;234;-159.932;4;0.875817095
59.934208;234;-159.934;4;0.414978656
59.619659;234;-160;4;0.107832012
58.28017;234;-160.28;4;0.939116239
58;234;-160.339;4;0.259959533
57.991703;234;-160.34;4;0.53035537
57.960888;234;-160.337;4;0.205366568
56.230328;234;-160.23;4;0.836234116
56;234;-160.216;4;0.442966841
55.99295;234;-160.216;4;0.870142753
54.821762;234;-160;4;0.708683015
54.016247;234;-159.852;4;0.498797347
54;234;-159.847;4;0.92584582
53.994049;234;-159.845;4;0.337367674
53.768284;234;-159.768;4;0.669933814
52.018764;234;-159.172;4;0.889855054
52;234;-159.165;4;0.388300705
51.994987;234;-159.163;4;0.813026514
51.947811;234;-159.141;4;0.231983633
50.589073;234;-158.589;4;0.614855994
50.000004;234;-158.35;4;0.861914835
49.995846;234;-158.348;4;0.396784601
49.17942;234;-158.001;4;0.562563906
49.177055;234;-158;4;0.833897964
48.028912;234;-157.344;4;0.566920263
47.999996;234;-157.329;4;0.749460756
47.996586;234;-157.328;4;0.924724665
47.983753;234;-157.324;4;0.315953613
46.969257;234;-156.969;4;0.155785523
46;234;-156.63;4;0.24916669
45.997337;234;-156.629;4;0.887898092
45.984749;234;-156.627;4;0.061811136
44.314915;234;-156.315;4;0.392742557
44;234;-156.256;4;0.490111887
43.998047;234;-156.256;4;0.290013186
42.132839;234;-156.133;4;0.979690937
42.004944;234;-156.124;4;0.698811251
42;234;-156.124;4;0.664152824
41.99868;234;-156.124;4;0.415629634
41.992435;234;-156.125;4;0.773291075
40.181133;234;-156.181;4;0.706281931
40;234;-156.187;4;0.469690086
39.99921;234;-156.187;4;0.834322458
38.27602;234;-156.276;4;0.143891751
38.001469;234;-156.29;4;0.706975642
38;234;-156.29;4;0.759326602
37.999409;234;-156.29;4;0.323916929
36.445618;234;-156.446;4;0.630600161
36.000416;234;-156.49;4;0.464855389
36;234;-156.49;4;0.963375389
35.99926;234;-156.49;4;0.422632841
34.621101;234;-156.621;4;0.281712538
33.999992;234;-156.68;4;0.54659636
32.823055;234;-156.823;4;0.763522237
32;234;-156.923;4;0.987636748
31.051491;234;-157.051;4;0.926129168
30;234;-157.194;4;0.943918487
29.301167;234;-157.301;4;0.885493603
28;234;-157.501;4;0.714635259
27.557398;234;-157.557;4;0.891139234
26;234;-157.756;4;0.993109343
25.782551;234;-157.783;4;0.858182547
23.999998;234;-157.999;4;0.55115384
23.999531;234;-158;4;0.994658259
23.995695;234;-158;4;0.725267441
22.126656;234;-158.127;4;0.966362809
22;234;-158.135;4;0.248574298
20.190582;234;-158.191;4;0.562685732
20;234;-158.196;4;0.961373409
18.105576;234;-158.106;4;0.972408006
18;234;-158.101;4;0.276694637
16.884295;234;-158;4;0.60683971
16;234;-157.92;4;0.486229823
15.910666;234;-157.911;4;0.112056637
14;234;-157.704;4;0.093082872
13.712922;234;-157.713;4;0.489912923
11.999999;234;-157.595;4;0.723570688
11.570397;234;-157.57;4;0.133035638
10.490489;234;-157.51;4;0.415088041
10;234;-157.584;4;0.786507905
9.6212;234;-157.621;4;0.021544704
8.289224;234;-157.752;4;0.600576772
8;234;-157.806;4;0.105247849
7.846506;234;-157.847;4;0.373103379
7.710776;234;-157.882;4;0.126708831
6.686484;234;-158;4;0.236533319
6.073254;234;-158.073;4;0.095127752
6;234;-158.082;4;0.361793513
5.837634;234;-158.108;4;0.216672827
4.398876;234;-158.399;4;0.104841115
4;234;-158.48;4;0.494870461
2.787105;234;-158.787;4;0.328244274
2;234;-158.987;4;0.624055358
1.212726;234;-159.213;4;0.319109121
0;234;-159.561;4;0.129646982
298;200;-150.593;5;0.129399816
296.554413;200;-150.554;5;0.570183234
296;200;-150.539;5;0.007243261
294.353668;200;-150.354;5;0.856047136
294;200;-150.314;5;0.507897539
292.209717;200;-150.21;5;0.470548769
292;200;-150.198;5;0.694692664
290.306946;200;-150.307;5;0.427257311
290;200;-150.327;5;0.242594925
288.63089;200;-150.631;5;0.849330422
288;200;-150.771;5;0.7898503
287.167053;200;-151.167;5;0.61750168
286;200;-151.722;5;0.520991843
285.81546;200;-151.815;5;0.746528123
285.451324;200;-152;5;0.914274122
284.381927;200;-152.382;5;0.430764377
284;200;-152.518;5;0.425007563
282.868561;200;-152.869;5;0.001083699
282;200;-153.137;5;0.021504576
281.29187;200;-153.292;5;0.925695323
280;200;-153.574;5;0.112561451
279.644501;200;-153.644;5;0.224923312
278;200;-153.973;5;0.525070496
277.976196;200;-153.976;5;0.155436308
277.819672;200;-154;5;0.950741142
276.240295;200;-154.24;5;0.339214438
276;200;-154.277;5;0.79579536
274.438202;200;-154.438;5;0.627006022
274;200;-154.483;5;0.809236765
272.719635;200;-154.72;5;0.856223397
272;200;-154.852;5;0.521644381
271.086945;200;-155.087;5;0.842301779
270;200;-155.366;5;0.19840928
269.545319;200;-155.545;5;0.339800459
268.391449;200;-156;5;0.263148323
268.110626;200;-156.111;5;0.528868403
268;200;-156.154;5;0.733261831
266.731659;200;-156.732;5;0.745792261
266;200;-157.065;5;0.124359132
265.382141;200;-157.382;5;0.549035646
264.179474;200;-158;5;0.423426533
264.049957;200;-158.05;5;0.767511583
264;200;-158.069;5;0.110940696
262.606537;200;-158.607;5;0.910727791
262;200;-158.84;5;0.231511453
261.163086;200;-159.163;5;0.110877263
260;200;-159.612;5;0.394339199
259.681305;200;-159.681;5;0.058149514
258.224579;200;-160;5;0.496341655
258.16745;200;-160.012;5;0.085980764
258.03833;200;-160.038;5;0.496646545
258;200;-160.046;5;0.016002222
256.37439;200;-160.374;5;0.901625069
256;200;-160.45;5;0.179532459
254.673538;200;-160.674;5;0.197963146
254;200;-160.787;5;0.25272774
252.884018;200;-160.884;5;0.12300775
252;200;-160.961;5;0.824861668
250.959;200;-160.959;5;0.40878559
250;200;-160.957;5;0.959757799
248.737991;200;-160.738;5;0.671588863
248;200;-160.61;5;0.893098929
246.117035;200;-160.117;5;0.481772538
246;200;-160.086;5;0.056963786
245.669769;200;-160;5;0.714108276
244;200;-158.735;5;0.979307655
243.760391;200;-158;5;0.266458403
243.644409;200;-157.644;5;0.374994528
243.108047;200;-156;5;0.40518636
243.400986;200;-155.401;5;0.920060577
243.956696;200;-154.265;5;0.481034728
243.970932;200;-154;5;0.83241507
243.958832;200;-153.959;5;0.022492001
243.383423;200;-152;5;0.748335406
242;200;-150.768;5;0.688046636
241.138474;200;-150;5;0.826282578
240;200;-148.986;5;0.716574147
239;200;-148.253;5;0.712984254
238.639648;200;-148;5;0.62818662
238;200;-147.551;5;0.913805407
237.650421;200;-147.306;5;0.354429522
236.935349;200;-146.935;5;0.562739784
236;200;-146.451;5;0.260976508
234.856995;200;-146;5;0.584128419
234.000015;200;-145.662;5;0.359926859
233.547272;200;-145.547;5;0.118788429
232;200;-145.156;5;0.898604904
231.105377;200;-145.105;5;0.274205427
230;200;-145.043;5;0.448973935
228.986237;200;-144.986;5;0.694876896
228;200;-144.931;5;0.147290626
227.034042;200;-145.034;5;0.457125435
225.999985;200;-145.145;5;0.724305172
225.289963;200;-145.29;5;0.0891896
224;200;-145.554;5;0.201613786
223.666382;200;-145.666;5;0.501768673
222.675217;200;-146;5;0.281825775
222.209045;200;-146.209;5;0.141715112
222;200;-146.303;5;0.198689842
220.828247;200;-146.828;5;0.4517416
219.999878;200;-147.2;5;0.502706589
219.999298;200;-147.2;5;0.830012206
219.49794;200;-147.498;5;0.144089691
218.653122;200;-148;5;0.50264867
218.243469;200;-148.243;5;0.788717147
218;200;-148.388;5;0.201620623
217.998077;200;-148.389;5;0.22513629
216.962753;200;-148.963;5;0.877318067
216;200;-149.496;5;0.123994572
215.999359;200;-149.496;5;0.60751846
215.996277;200;-149.498;5;0.83946773
215.651443;200;-149.651;5;0.043429936
214.869339;200;-150;5;0.449688782
214.268005;200;-150.268;5;0.947332003
214;200;-150.387;5;0.76022289
213.998917;200;-150.388;5;0.226817612
213.99382;200;-150.389;5;0.929044804
212.740128;200;-150.74;5;0.645083936
212;200;-150.947;5;0.02545018
211.998367;200;-150.948;5;0.24839355
211.990616;200;-150.949;5;0.821493547
211.119629;200;-151.12;5;0.189923137
210;200;-151.339;5;0.631830734
209.997681;200;-151.339;5;0.578070478
209.986649;200;-151.34;5;0.402017418
209.36496;200;-151.365;5;0.919001107
208;200;-151.42;5;0.545130444
207.996826;200;-151.42;5;0.316335326
207.316086;200;-151.316;5;0.783103371
206.015701;200;-151.117;5;0.401225303
206;200;-151.114;5;0.990828643
205.995789;200;-151.114;5;0.937912754
205.981689;200;-151.11;5;0.44139077
204.730118;200;-150.73;5;0.524270965
204;200;-150.509;5;0.432118606
203.994553;200;-150.507;5;0.982710184
202.378128;200;-150.002;5;0.628887691
202.366379;200;-150;5;0.693025597
202.323273;200;-149.992;5;0.014395304
202;200;-149.899;5;0.869220553
201.858536;200;-149.859;5;0.589434038
200.000015;200;-149.327;5;0.154519796
199.991684;200;-149.324;5;0.884787408
199.951981;200;-149.322;5;0.119239772
199.248947;200;-149.249;5;0.993077766
198;200;-149.12;5;0.998674161
197.990112;200;-149.119;5;0.813088248
197.943024;200;-149.119;5;0.857633582
197.108353;200;-149.108;5;0.129043303
196;200;-149.094;5;0.249777285
195.988495;200;-149.094;5;0.798196959
195.933762;200;-149.101;5;0.066162789
195.209961;200;-149.21;5;0.177441807
194;200;-149.392;5;0.634543631
193.986877;200;-149.394;5;0.864882264
193.924484;200;-149.401;5;0.90055623
193.487152;200;-149.487;5;0.405527954
191.999985;200;-149.779;5;0.1555534
191.815308;200;-149.815;5;0.528562946
190.905563;200;-149.994;5;0.784825114
190.83165;200;-150;5;0.772027559
190.831131;200;-150;5;0.677365051
190.057587;200;-150.058;5;0.523444849
190;200;-150.062;5;0.710742389
188.19606;200;-150.196;5;0.103421156
188.068314;200;-150.206;5;0.772507278
188;200;-150.204;5;0.492694614
187.981644;200;-150.204;5;0.480541429
187.792664;200;-150.201;5;0.829324829
186.551498;200;-150.169;5;0.334372874
186.212646;200;-150.213;5;0.737752875
186;200;-150.24;5;0.942923394
185.97966;200;-150.243;5;0.088351337
184.203278;200;-150.188;5;0.027258348
184.187866;200;-150.188;5;0.015134454
184;200;-150.181;5;0.995225368
183.977615;200;-150.181;5;0.394719306
183.534424;200;-150.167;5;0.503821834
182.276779;200;-150.136;5;0.867028099
182.137344;200;-150.137;5;0.957666482
182;200;-150.138;5;0.541845547
181.97551;200;-150.139;5;0.991880441
180.185165;200;-150.101;5;0.026745081
180.103027;200;-150.103;5;0.99880941
180;200;-150.106;5;0.638622724
179.973358;200;-150.106;5;0.417951715
178.710129;200;-150.01;5;0.683835524
178.565704;200;-150;5;0.037102337
178.116272;200;-149.969;5;0.863275362
178;200;-149.958;5;0.296455134
177.971115;200;-149.956;5;0.234813354
177.95311;200;-149.953;5;0.583998832
177.824371;200;-149.935;5;0.243567098
176;200;-149.716;5;0.880522033
175.968811;200;-149.712;5;0.906838426
