,0
6916,1
6917,1
6918,1
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,2
6926,2
6927,2
6928,2
6929,2
6930,2
6931,2
6932,2
6933,2
6934,2
6935,2
6936,2
6937,2
6938,2
6939,2
6940,2
6941,2
6942,2
6943,2
6944,2
6945,2
6946,2
6947,2
6948,2
6949,2
6950,2
6951,2
6952,2
6953,2
6954,2
6955,2
6956,2
6957,2
6958,2
6959,2
6960,2
6961,2
6962,2
6963,2
6964,2
6965,1
6966,1
6967,1
6968,2
6969,2
6970,2
6971,2
6972,2
6973,2
6974,2
6975,1
6976,1
6977,1
6978,1
6979,1
6980,1
6981,1
6982,1
6983,1
6984,1
6985,1
6986,1
6987,1
6988,1
6989,1
6990,1
6991,1
6992,1
6993,1
6994,1
6995,1
6996,1
6997,1
6998,1
6999,1
7000,1
7001,1
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,1
7020,1
7021,1
7022,1
7023,1
7024,1
7025,1
7026,1
7027,1
7028,1
7029,1
7030,1
7031,1
7032,1
7033,1
7034,1
7035,1
7036,1
7037,1
7038,1
7039,1
7040,1
7041,1
7042,1
7043,1
7044,1
7045,1
7046,1
7047,1
7048,1
7049,1
7050,1
7051,1
7052,1
7053,1
7054,1
7055,1
7056,1
7057,1
7058,4
7059,1
7060,1
7061,1
7062,1
7063,1
7064,1
7065,1
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7084,1
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,1
7094,1
7095,1
7096,1
7097,1
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,2
7107,2
7108,2
7109,2
7110,2
7111,2
7112,2
7113,2
7114,2
7115,2
7116,2
7117,2
7118,2
7119,2
7120,2
7121,2
7122,2
7123,2
7124,2
7125,2
7126,2
7127,2
7128,2
7129,2
7130,2
7131,2
7132,2
7133,2
7134,2
7135,2
7136,2
7137,2
7138,2
7139,2
7140,2
7141,2
7142,2
7143,2
7144,2
7145,1
7146,1
7147,1
7148,1
7149,1
7150,2
7151,2
7152,2
7153,2
7154,2
7155,2
7156,1
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,1
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7180,1
7181,1
7182,1
7183,1
7184,1
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,4
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,1
7252,1
7253,1
7254,1
7255,1
7256,1
7257,1
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7264,1
7265,1
7266,1
7267,1
7268,1
7269,1
7270,1
7271,1
7272,1
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,1
7281,1
7282,1
7283,1
7284,1
7285,1
7286,2
7287,2
7288,2
7289,2
7290,2
7291,2
7292,2
7293,2
7294,2
7295,2
7296,2
7297,2
7298,2
7299,2
7300,2
7301,2
7302,2
7303,2
7304,2
7305,2
7306,2
7307,2
7308,2
7309,2
7310,2
7311,2
7312,2
7313,2
7314,2
7315,2
7316,2
7317,2
7318,2
7319,2
7320,2
7321,2
7322,2
7323,2
7324,2
7325,1
7326,1
7327,1
7328,1
7329,2
7330,2
7331,2
7332,2
7333,2
7334,2
7335,2
7336,2
7337,2
7338,1
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,1
7362,1
7363,1
7364,1
7365,1
7366,1
7367,1
7368,1
7369,1
7370,1
7371,1
7372,1
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,1
7398,1
7399,1
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,1
7420,4
7421,1
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,1
7429,1
7430,1
7431,1
7432,1
7433,1
7434,1
7435,1
7436,1
7437,1
7438,1
7439,1
7440,1
7441,1
7442,1
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,1
7457,1
7458,1
7459,1
7460,1
7461,1
7462,1
7463,1
7464,1
7465,1
7466,2
7467,2
7468,2
7469,2
7470,2
7471,2
7472,2
7473,2
7474,2
7475,2
7476,2
7477,2
7478,2
7479,2
7480,2
7481,2
7482,2
7483,2
7484,2
7485,2
7486,2
7487,2
7488,2
7489,2
7490,2
7491,2
7492,2
7493,2
7494,2
7495,2
7496,2
7497,2
7498,2
7499,2
7500,2
7501,2
7502,2
7503,2
7504,2
7505,2
7506,2
7507,2
7508,1
7509,2
7510,2
7511,2
7512,2
7513,2
7514,2
7515,2
7516,2
7517,2
7518,2
7519,2
7520,2
7521,2
7522,2
7523,1
7524,1
7525,1
7526,1
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,1
7535,1
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,1
7546,1
7547,1
7548,1
7549,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7556,1
7557,1
7558,1
7559,1
7560,1
7561,1
7562,1
7563,1
7564,1
7565,1
7566,1
7567,1
7568,1
7569,1
7570,1
7571,1
7572,1
7573,1
7574,1
7575,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,1
7585,1
7586,1
7587,1
7588,1
7589,1
7590,1
7591,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,4
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,1
7623,1
7624,1
7625,1
7626,1
7627,1
7628,1
7629,1
7630,1
7631,1
7632,1
7633,1
7634,1
7635,1
7636,1
7637,1
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7645,1
7646,2
7647,2
7648,2
7649,2
7650,2
7651,2
7652,2
7653,2
7654,2
7655,2
7656,2
7657,2
7658,2
7659,2
7660,2
7661,2
7662,2
7663,2
7664,2
7665,2
7666,2
7667,2
7668,2
7669,2
7670,2
7671,2
7672,2
7673,2
7674,2
7675,2
7676,2
7677,2
7678,2
7679,2
7680,2
7681,2
7682,2
7683,2
7684,2
7685,2
7686,2
7687,2
7688,2
7689,1
7690,2
7691,2
7692,2
7693,2
7694,2
7695,2
7696,2
7697,2
7698,2
7699,2
7700,2
7701,2
7702,2
7703,2
7704,2
7705,2
7706,2
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7729,1
7730,1
7731,1
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,1
7751,1
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7778,1
7779,1
7780,1
7781,1
7782,4
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,1
7795,1
7796,1
7797,1
7798,1
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,2
7826,2
7827,2
7828,2
7829,2
7830,2
7831,2
7832,2
7833,2
7834,2
7835,2
7836,2
7837,2
7838,2
7839,2
7840,2
7841,2
7842,2
7843,2
7844,2
7845,2
7846,2
7847,2
7848,2
7849,2
7850,2
7851,2
7852,2
7853,2
7854,2
7855,2
7856,2
7857,2
7858,2
7859,2
7860,2
7861,2
7862,2
7863,2
7864,2
7865,2
7866,2
7867,2
7868,2
7869,2
7870,1
7871,2
7872,2
7873,2
7874,2
7875,2
7876,2
7877,2
7878,2
7879,2
7880,2
7881,2
7882,2
7883,2
7884,2
7885,2
7886,2
7887,2
7888,1
7889,1
7890,1
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,1
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,1
7920,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,1
7952,1
7953,1
7954,1
7955,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,4
7964,1
7965,1
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7973,1
7974,1
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,1
7987,1
7988,1
7989,1
7990,1
7991,1
7992,1
7993,1
7994,1
7995,1
7996,1
7997,1
7998,1
7999,1
8000,1
8001,1
8002,1
8003,1
8004,2
8005,2
8006,2
8007,2
8008,2
8009,2
8010,2
8011,2
8012,2
8013,2
8014,2
8015,2
8016,2
8017,2
8018,2
8019,2
8020,2
8021,2
8022,2
8023,2
8024,2
8025,2
8026,2
8027,2
8028,2
8029,2
8030,2
8031,2
8032,2
8033,2
8034,2
8035,2
8036,2
8037,2
8038,2
8039,2
8040,2
8041,2
8042,2
8043,2
8044,2
8045,2
8046,2
8047,2
8048,2
8049,2
8050,1
8051,1
8052,2
8053,2
8054,2
8055,2
8056,2
8057,2
8058,2
8059,2
8060,2
8061,2
8062,2
8063,2
8064,2
8065,2
8066,2
8067,2
8068,2
8069,1
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,1
8088,1
8089,1
8090,1
8091,1
8092,1
8093,1
8094,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,1
8111,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,1
8122,1
8123,1
8124,1
8125,1
8126,1
8127,1
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8139,1
8140,1
8141,1
8142,1
8143,1
8144,4
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,1
8166,1
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,1
8183,1
8184,2
8185,2
8186,2
8187,2
8188,2
8189,2
8190,2
8191,2
8192,2
8193,2
8194,2
8195,2
8196,2
8197,2
8198,2
8199,2
8200,2
8201,2
8202,2
8203,2
8204,2
8205,2
8206,2
8207,2
8208,2
8209,2
8210,2
8211,2
8212,2
8213,2
8214,2
8215,2
8216,2
8217,2
8218,2
8219,2
8220,2
8221,2
8222,2
8223,2
8224,2
8225,2
8226,2
8227,2
8228,2
8229,2
8230,2
8231,2
8232,2
8233,2
8234,2
8235,2
8236,2
8237,2
8238,2
8239,2
8240,2
8241,2
8242,2
8243,2
8244,2
8245,2
8246,2
8247,2
8248,2
8249,2
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,1
8260,1
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8281,1
8282,1
8283,1
8284,1
8285,1
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,1
8293,1
8294,1
8295,1
8296,1
8297,1
8298,1
8299,1
8300,1
8301,1
8302,1
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8312,1
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8322,1
8323,1
8324,1
8325,4
8326,1
8327,1
8328,1
8329,1
8330,1
8331,1
8332,1
8333,1
8334,1
8335,1
8336,1
8337,1
8338,1
8339,1
8340,1
8341,1
8342,1
8343,1
8344,1
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,1
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,1
8359,1
8360,1
8361,1
8362,1
8363,2
8364,2
8365,2
8366,2
8367,2
8368,2
8369,2
8370,2
8371,2
8372,2
8373,2
8374,2
8375,2
8376,2
8377,2
8378,2
8379,2
8380,2
8381,2
8382,2
8383,2
8384,2
8385,2
8386,2
8387,2
8388,2
8389,2
8390,2
8391,2
8392,2
8393,2
8394,2
8395,2
8396,2
8397,2
8398,2
8399,2
8400,2
8401,2
8402,2
8403,2
8404,2
8405,2
8406,2
8407,2
8408,2
8409,2
8410,2
8411,2
8412,2
8413,2
8414,2
8415,2
8416,2
8417,2
8418,2
8419,2
8420,2
8421,2
8422,2
8423,2
8424,2
8425,2
8426,2
8427,2
8428,2
8429,2
8430,1
8431,1
8432,1
8433,1
8434,1
8435,1
8436,2
8437,1
8438,1
8439,1
8440,1
8441,1
8442,1
8443,1
8444,1
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,1
8452,1
8453,1
8454,1
8455,1
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,1
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,1
8471,1
8472,1
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,1
8493,1
8494,1
8495,1
8496,1
8497,1
8498,1
8499,1
8500,1
8501,1
8502,1
8503,1
8504,1
8505,1
8506,4
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,1
8515,1
8516,1
8517,1
8518,1
8519,1
8520,1
8521,1
8522,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,1
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,2
8544,2
8545,2
8546,2
8547,2
8548,2
8549,2
8550,2
8551,2
8552,2
8553,2
8554,2
8555,2
8556,2
8557,2
8558,2
8559,2
8560,2
8561,2
8562,2
8563,2
8564,2
8565,2
8566,2
8567,2
8568,2
8569,2
8570,2
8571,2
8572,2
8573,2
8574,2
8575,2
8576,2
8577,2
8578,2
8579,2
8580,2
8581,2
8582,2
8583,2
8584,2
8585,2
8586,2
8587,2
8588,2
8589,2
8590,2
8591,2
8592,2
8593,2
8594,2
8595,2
8596,2
8597,2
8598,2
8599,2
8600,2
8601,2
8602,2
8603,2
8604,2
8605,2
8606,2
8607,2
8608,2
8609,2
8610,1
8611,1
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,1
8619,1
8620,1
8621,1
8622,1
8623,1
8624,1
8625,1
8626,1
8627,1
8628,1
8629,1
8630,1
8631,1
8632,1
8633,1
8634,1
8635,1
8636,1
8637,1
8638,1
8639,1
8640,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,1
8653,1
8654,1
8655,1
8656,1
8657,1
8658,1
8659,1
8660,1
8661,1
8662,1
8663,1
8664,1
8665,1
8666,1
8667,1
8668,1
8669,1
8670,1
8671,1
8672,1
8673,1
8674,1
8675,1
8676,1
8677,1
8678,1
8679,1
8680,1
8681,1
8682,1
8683,1
8684,1
8685,1
8686,1
8687,4
8688,1
8689,1
8690,1
8691,1
8692,1
8693,1
8694,1
8695,1
8696,1
8697,1
8698,1
8699,1
8700,1
8701,1
8702,1
8703,1
8704,1
8705,1
8706,1
8707,1
8708,1
8709,1
8710,1
8711,1
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,1
8719,1
8720,1
8721,1
8722,2
8723,2
8724,2
8725,2
8726,2
8727,2
8728,2
8729,3
8730,2
8731,3
8732,3
8733,2
8734,2
8735,2
8736,2
8737,2
8738,2
8739,2
8740,2
8741,2
8742,2
8743,2
8744,2
8745,2
8746,2
8747,2
8748,2
8749,2
8750,2
8751,2
8752,2
8753,2
8754,2
8755,2
8756,2
8757,2
8758,2
8759,2
8760,2
8761,2
8762,2
8763,2
8764,2
8765,2
8766,2
8767,2
8768,2
8769,2
8770,2
8771,2
8772,2
8773,2
8774,2
8775,2
8776,2
8777,2
8778,2
8779,2
8780,2
8781,2
8782,2
8783,2
8784,2
8785,2
8786,2
8787,2
8788,2
8789,2
8790,1
8791,1
8792,1
8793,1
8794,1
8795,1
8796,1
8797,1
8798,1
8799,1
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,1
8809,1
8810,1
8811,1
8812,1
8813,1
8814,1
8815,1
8816,1
8817,1
8818,1
8819,1
8820,1
8821,1
8822,1
8823,1
8824,1
8825,1
8826,1
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,1
8835,1
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,1
8844,1
8845,1
8846,1
8847,1
8848,1
8849,1
8850,1
8851,1
8852,1
8853,1
8854,1
8855,1
8856,1
8857,1
8858,1
8859,1
8860,1
8861,1
8862,1
8863,1
8864,1
8865,1
8866,1
8867,1
8868,4
8869,1
8870,1
8871,1
8872,1
8873,1
8874,1
8875,1
8876,1
8877,1
8878,1
8879,1
8880,1
8881,1
8882,1
8883,1
8884,1
8885,1
8886,1
8887,1
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8901,2
8902,2
8903,2
8904,2
8905,2
8906,2
8907,2
8908,2
8909,3
8910,3
8911,3
8912,3
8913,3
8914,2
8915,2
8916,2
8917,2
8918,2
8919,2
8920,2
8921,2
8922,2
8923,2
8924,2
8925,2
8926,2
8927,2
8928,2
8929,2
8930,2
8931,2
8932,2
8933,2
8934,2
8935,2
8936,2
8937,2
8938,2
8939,2
8940,2
8941,2
8942,2
8943,2
8944,2
8945,2
8946,2
8947,2
8948,2
8949,2
8950,2
8951,2
8952,2
8953,2
8954,2
8955,2
8956,2
8957,2
8958,2
8959,2
8960,2
8961,2
8962,2
8963,2
8964,2
8965,2
8966,2
8967,2
8968,2
8969,2
8970,2
8971,2
8972,2
8973,1
8974,2
8975,2
8976,2
8977,2
8978,2
8979,1
8980,1
8981,1
8982,1
8983,1
8984,1
8985,1
8986,1
8987,1
8988,1
8989,1
8990,1
8991,1
8992,1
8993,1
8994,1
8995,1
8996,1
8997,1
8998,1
8999,1
9000,1
9001,1
9002,1
9003,1
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,1
9011,1
9012,1
9013,1
9014,1
9015,1
9016,1
9017,1
9018,1
9019,1
9020,1
9021,1
9022,1
9023,1
9024,1
9025,1
9026,1
9027,1
9028,1
9029,1
9030,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,1
9037,1
9038,1
9039,1
9040,1
9041,1
9042,1
9043,1
9044,1
9045,1
9046,1
9047,1
9048,1
9049,4
9050,1
9051,1
9052,1
9053,1
9054,1
9055,1
9056,1
9057,1
9058,1
9059,1
9060,1
9061,1
9062,1
9063,1
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,1
9073,1
9074,1
9075,1
9076,1
9077,1
9078,1
9079,1
9080,2
9081,2
9082,2
9083,2
9084,2
9085,2
9086,2
9087,2
9088,3
9089,3
9090,3
9091,3
9092,3
9093,3
9094,3
9095,3
9096,3
9097,3
9098,2
9099,2
9100,2
9101,2
9102,2
9103,2
9104,2
9105,2
9106,2
9107,2
9108,2
9109,2
9110,2
9111,2
9112,2
9113,2
9114,2
9115,2
9116,2
9117,2
9118,2
9119,2
9120,2
9121,2
9122,2
9123,2
9124,2
9125,2
9126,2
9127,2
9128,2
9129,2
9130,2
9131,2
9132,2
9133,2
9134,2
9135,2
9136,2
9137,2
9138,2
9139,2
9140,2
9141,2
9142,2
9143,2
9144,2
9145,2
9146,2
9147,2
9148,2
9149,2
9150,2
9151,2
9152,2
9153,2
9154,2
9155,2
9156,2
9157,2
9158,2
9159,2
9160,2
9161,2
9162,1
9163,1
9164,1
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9171,1
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
9178,1
9179,1
9180,1
9181,1
9182,1
9183,1
9184,1
9185,1
9186,1
9187,1
9188,1
9189,1
9190,1
9191,1
9192,1
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,1
9207,1
9208,1
9209,1
9210,1
9211,1
9212,1
9213,1
9214,1
9215,1
9216,1
9217,1
9218,1
9219,1
9220,1
9221,1
9222,1
9223,1
9224,1
9225,1
9226,1
9227,1
9228,1
9229,1
9230,4
9231,1
9232,1
9233,1
9234,1
9235,1
9236,1
9237,1
9238,1
9239,1
9240,1
9241,1
9242,1
9243,1
9244,1
9245,1
9246,1
9247,1
9248,1
9249,1
9250,1
9251,1
9252,1
9253,1
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,2
9261,2
9262,2
9263,2
9264,2
9265,2
9266,2
9267,2
9268,3
9269,3
9270,3
9271,3
9272,3
9273,3
9274,3
9275,3
9276,3
9277,3
9278,3
9279,2
9280,2
9281,2
9282,2
9283,2
9284,2
9285,2
9286,2
9287,2
9288,2
9289,2
9290,2
9291,2
9292,2
9293,2
9294,2
9295,2
9296,2
9297,1
9298,1
9299,1
9300,2
9301,2
9302,2
9303,2
9304,2
9305,2
9306,2
9307,2
9308,3
9309,3
9310,3
9311,2
9312,2
9313,2
9314,2
9315,2
9316,2
9317,2
9318,2
9319,2
9320,2
9321,2
9322,2
9323,2
9324,2
9325,2
9326,2
9327,2
9328,2
9329,2
9330,2
9331,2
9332,2
9333,2
9334,2
9335,2
9336,2
9337,2
9338,2
9339,2
9340,2
9341,2
9342,2
9343,2
9344,2
9345,2
9346,2
9347,2
9348,2
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9355,1
9356,1
9357,1
9358,1
9359,1
9360,1
9361,1
9362,1
9363,1
9364,1
9365,1
9366,1
9367,1
9368,1
9369,1
9370,1
9371,1
9372,1
9373,1
9374,1
9375,1
9376,1
9377,1
9378,1
9379,1
9380,1
9381,1
9382,1
9383,1
9384,1
9385,1
9386,1
9387,1
9388,1
9389,1
9390,1
9391,1
9392,1
9393,1
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,1
9401,1
9402,1
9403,1
9404,1
9405,1
9406,1
9407,1
9408,1
9409,1
9410,1
9411,4
9412,1
9413,1
9414,1
9415,1
9416,1
9417,1
9418,1
9419,1
9420,1
9421,1
9422,1
9423,1
9424,1
9425,1
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,1
9434,1
9435,1
9436,1
9437,1
9438,1
9439,1
9440,1
9441,2
9442,2
9443,2
9444,2
9445,2
9446,2
9447,2
9448,3
9449,3
9450,3
9451,3
9452,3
9453,3
9454,3
9455,3
9456,3
9457,3
9458,3
9459,3
9460,2
9461,2
9462,2
9463,2
9464,2
9465,2
9466,2
9467,2
9468,2
9469,2
9470,2
9471,2
9472,2
9473,2
9474,2
9475,2
9476,2
9477,1
9478,1
9479,1
9480,1
9481,1
9482,2
9483,2
9484,2
9485,2
9486,2
9487,2
9488,3
9489,3
9490,3
9491,2
9492,2
9493,2
9494,2
9495,2
9496,2
9497,2
9498,3
9499,2
9500,2
9501,2
9502,2
9503,2
9504,2
9505,2
9506,2
9507,2
9508,2
9509,2
9510,2
9511,2
9512,2
9513,2
9514,2
9515,2
9516,2
9517,2
9518,2
9519,2
9520,2
9521,2
9522,2
9523,2
9524,2
9525,2
9526,2
9527,2
9528,2
9529,2
9530,1
9531,1
9532,1
9533,1
9534,1
9535,1
9536,1
9537,1
9538,1
9539,1
9540,1
9541,1
9542,1
9543,1
9544,1
9545,1
9546,1
9547,1
9548,1
9549,1
9550,1
9551,1
9552,1
9553,1
9554,1
9555,1
9556,1
9557,1
9558,1
9559,1
9560,1
9561,1
9562,1
9563,1
9564,1
9565,1
9566,1
9567,1
9568,1
9569,1
9570,1
9571,1
9572,1
9573,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,1
9580,1
9581,1
9582,1
9583,1
9584,1
9585,1
9586,1
9587,1
9588,1
9589,1
9590,1
9591,1
9592,4
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,1
9613,1
9614,1
9615,1
9616,1
9617,1
9618,1
9619,1
9620,1
9621,2
9622,2
9623,2
9624,2
9625,2
9626,2
9627,2
9628,2
9629,3
9630,3
9631,3
9632,3
9633,3
9634,3
9635,3
9636,3
9637,3
9638,3
9639,3
9640,3
9641,2
9642,2
9643,2
9644,2
9645,2
9646,2
9647,2
9648,2
9649,2
9650,2
9651,2
9652,2
9653,2
9654,2
9655,2
9656,1
9657,1
9658,1
9659,1
9660,1
9661,1
9662,2
9663,2
9664,2
9665,2
9666,2
9667,2
9668,3
9669,3
9670,3
9671,2
9672,2
9673,2
9674,2
9675,2
9676,2
9677,2
9678,2
9679,2
9680,3
9681,2
9682,2
9683,2
9684,2
9685,2
9686,2
9687,2
9688,2
9689,2
9690,2
9691,2
9692,2
9693,2
9694,2
9695,2
9696,2
9697,2
9698,2
9699,2
9700,2
9701,2
9702,2
9703,2
9704,2
9705,2
9706,2
9707,2
9708,2
9709,2
9710,2
9711,2
9712,1
9713,1
9714,1
