G_x,G_y,G_z,X,Y,Z,azimuth,beta,dip,formation,kappa,n_points,polarity
-0.1552445777135846,-0.13753147105918478,0.9782557004990196,742279.155,1916059.41,243.58473525,228.0,0.0,11.970173614280837,TRIAS,666.0,4.0,1.0
-0.17996954858316488,-0.4607308540736007,0.8691018592129358,742203.4499999998,1916147.93,238.785178,201.0,0.0,29.64556309256173,TRIAS,666.0,3.0,1.0
0.0940780648088157,-0.23931894989078906,0.9663724737103176,739305.5266666667,1913707.953333333,374.58330466666666,159.0,0.0,14.900803401416676,TRIAS,666.0,3.0,1.0
-0.2486692678569797,-0.2975970665112235,0.921737262579412,739155.19,1913049.363333333,331.29034733333333,220.0,0.0,22.818606023380504,TRIAS,57.665843713907925,3.0,1.0
-0.2308720267551523,0.5875580087192097,0.7755473510056529,742620.4633333335,1917638.2866666662,291.78879333333333,339.0,0.0,39.145316312009726,TRIAS,78.51131668087326,3.0,1.0
-0.16282177754906355,0.11162633204065656,0.9803206775085959,742674.5775000001,1920051.9125,224.14819625,304.0,0.0,11.385641463290904,TRIAS,666.0,4.0,1.0
0.4698463103939541,-0.17101007166183432,0.8660254037854387,742639.24,1920662.49,188.15616,110.0,0.0,29.99999999988541,TRIAS,9999.0,1.0,1.0
-0.043009101959541184,0.10483120856650584,0.9935595779112192,742706.4880000001,1920197.136,226.6922744,338.0,0.0,6.506211216205774,TRIAS,110.57825451892624,5.0,1.0
-0.0960705785928054,-0.028353171985708626,0.9949706234694532,744682.5833333335,1917773.883333333,373.5769333333333,254.0,0.0,5.748795937126647,TRIAS,666.0,3.0,1.0
-0.3077152623992029,0.11858691984436773,0.9440595636549716,744819.47,1917595.118,392.177902,291.0,0.0,19.255118528329934,TRIAS,666.0,5.0,1.0
-0.14225918750713604,-0.2456324481698785,0.9588675737430492,743028.63,1915824.083333333,333.87490099999997,210.0,0.0,16.490346488528665,TRIAS,666.0,3.0,1.0
-0.4621265452496264,-0.20657487497441804,0.8624186206274472,742959.0160000002,1915933.0,324.5065408000001,246.0,0.0,30.41076017337381,TRIAS,666.0,5.0,1.0
-0.06710119001714136,-0.22604349903108475,0.9718033581152452,738834.3233333335,1912992.9933333327,297.9519140000001,197.0,0.0,13.638358795210106,TRIAS,666.0,3.0,1.0
-0.08852132690037684,0.3303660895503521,0.9396926207869084,743040.04,1917630.17,300.7260080000001,345.0,0.0,19.99999999983248,TRIAS,9999.0,1.0,1.0
0.07216284643211215,0.2825471190049828,0.9565352315188392,743100.7420000002,1917758.218,332.3188164,14.0,0.0,16.954775561113152,TRIAS,666.0,5.0,1.0
0.001733725198842746,0.18470470212988005,0.9827925351812798,742768.745,1917604.815,300.8858815,1.0,0.0,10.644390735335056,TRIAS,666.0,4.0,1.0
-0.052413242772351,0.21861775943705128,0.9744019331060516,742394.7159999999,1917459.51,268.82865240000007,347.0,0.0,12.99188054104146,TRIAS,86.12539741431755,5.0,1.0
0.12495393946292968,-0.2266630251159853,0.9659246275243036,742532.6699999998,1919603.73,226.404902,151.0,0.0,15.000265372928805,TRIAS,97.77203820573187,2.0,1.0
-0.01954091690420066,-0.04032682794113752,0.9989954451921936,742598.7,1919846.62,208.3317845,206.0,0.0,2.5683890592670284,TRIAS,666.0,2.0,1.0
0.3192301606383364,0.16384957993474394,0.9334052815867444,742971.71,1917595.244,297.5639738,63.0,0.0,21.027984323000574,TRIAS,666.0,5.0,1.0
-0.0817545910314656,0.014983475336641412,0.9965398548538408,742108.0385714284,1917696.0028571428,293.83691585714286,280.0,0.0,4.767712896650262,TRIAS,50.730340327600786,6.0,1.0
0.3266625212767311,0.0016704080965186721,0.945139570079425,742596.5959999998,1919714.084,220.72519640000002,90.0,0.0,19.066587705464002,TRIAS,666.0,5.0,1.0
-0.9106174280000568,-0.23194422040603874,0.3420201433266688,737738.17,1917423.03,357.440542,255.71,,70.0,fault_left,30.0,,1.0
-0.9361168066618591,-0.0818996083180894,0.3420201433266688,737837.47,1916727.55,404.256019,265.0,,70.0,fault_left,30.0,,1.0
-0.8443743289408636,-0.4123763016743828,0.3420201433266688,737461.66,1917722.82,316.354856,243.97,,70.0,fault_left,30.0,,1.0
-0.9254165783973234,-0.33682408883246506,0.17364817766793042,736735.28,1919849.34,408.343143,250.0,,80.0,fault_left,30.0,,1.0
-0.7870995606144171,-0.5133191046877951,-0.34202014332466885,736036.13,1921546.28,607.2240009999998,56.889,,70.0,fault_left,30.0,,-1.0
0.5265407845193631,0.3686878264956124,0.766044443119978,739523.48,1918873.25,270.371423,55.0,,40.0,fault_right,30.0,,1.0
-0.5426374335051785,-0.8397857043708806,0.017452406438283597,742287.45,1916216.85,225.982851,212.86900000000003,,89.0,fault_lr,30.0,,1.0
-0.29619813272502377,-0.8137976813483737,0.5000000000010001,743018.29,1915887.52,343.775456,200.0,,60.0,fault_lr,30.0,,1.0
-0.3830222215584891,-0.6634139481679384,0.6427876096875393,743443.55,1915469.56,442.843385,210.0,,50.0,fault_lr,30.0,,1.0
